time_period,time_identifier,geographic_level,country_code,country_name,region_name,region_code,old_la_code,la_name,new_la_code,setting_type,placement_reason,number_of_placements,denominator,perc_placements
202425,Academic year,Local authority,E92000001,England,London,E12000007,206,Islington,E09000019,One on one tuition,Total,9,63,14.28571429
202425,Academic year,Local authority,E92000001,England,London,E12000007,206,Islington,E09000019,Total,Total,63,63,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,206,Islington,E09000019,Total,Setting named on EHC plan,63,63,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,207,Kensington and Chelsea,E09000020,Education setting with URN,Total,54,70,77.14285714
202425,Academic year,Local authority,E92000001,England,London,E12000007,207,Kensington and Chelsea,E09000020,One on one tuition,Total,16,70,22.85714286
202425,Academic year,Local authority,E92000001,England,London,E12000007,207,Kensington and Chelsea,E09000020,Total,Total,70,70,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,207,Kensington and Chelsea,E09000020,Total,Mental health need,3,70,4.285714285
202425,Academic year,Local authority,E92000001,England,London,E12000007,207,Kensington and Chelsea,E09000020,Total,New arrival without a school place,1,70,1.428571428
202425,Academic year,Local authority,E92000001,England,London,E12000007,207,Kensington and Chelsea,E09000020,Total,Permanent exclusion,1,70,1.428571428
202425,Academic year,Local authority,E92000001,England,London,E12000007,207,Kensington and Chelsea,E09000020,Total,Physical health need,1,70,1.428571428
202425,Academic year,Local authority,E92000001,England,London,E12000007,207,Kensington and Chelsea,E09000020,Total,Setting named on EHC plan,64,70,91.42857143
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,Education setting with UKPRN,Total,23,188,12.23404255
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,Education setting with URN,Total,160,188,85.10638298
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,Non-maintained further education college,Total,2,188,1.063829787
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,One on one tuition,Total,1,188,0.531914893
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,Other unregistered provider,Total,2,188,1.063829787
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,Total,Total,188,188,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,Total,New arrival without a school place,3,188,1.59574468
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,Total,Other including pregnancy/childcare,16,188,8.510638297
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,Total,Permanent exclusion,4,188,2.127659574
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,Total,Physical health need,7,188,3.723404255
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,Total,Pupil in young offender institutes / secure training centres,3,188,1.59574468
202425,Academic year,Local authority,E92000001,England,London,E12000007,208,Lambeth,E09000022,Total,Setting named on EHC plan,155,188,82.44680851
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Education setting with UKPRN,Total,12,781,1.536491677
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Education setting with URN,Total,659,781,84.37900128
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Non-maintained further education college,Total,6,781,0.768245838
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,One on one tuition,Total,50,781,6.402048655
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Other unregistered provider,Total,53,781,6.786171574
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Total,Total,781,781,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Total,Mental health need,2,781,0.256081946
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Total,New arrival without a school place,36,781,4.609475032
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Total,Other including pregnancy/childcare,131,781,16.77336748
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Total,Permanent exclusion,7,781,0.896286811
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Total,Physical health need,1,781,0.128040973
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Total,Setting named on EHC plan,604,781,77.33674776
202425,Academic year,Local authority,E92000001,England,London,E12000007,209,Lewisham,E09000023,Work based placement,Total,1,781,0.128040973
202425,Academic year,Local authority,E92000001,England,London,E12000007,210,Southwark,E09000028,Education setting with UKPRN,Total,7,337,2.077151335
202425,Academic year,Local authority,E92000001,England,London,E12000007,210,Southwark,E09000028,Education setting with URN,Total,205,337,60.83086053
202425,Academic year,Local authority,E92000001,England,London,E12000007,210,Southwark,E09000028,Non-maintained further education college,Total,35,337,10.38575668
202425,Academic year,Local authority,E92000001,England,London,E12000007,210,Southwark,E09000028,One on one tuition,Total,90,337,26.70623145
202425,Academic year,Local authority,E92000001,England,London,E12000007,210,Southwark,E09000028,Total,Total,337,337,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,210,Southwark,E09000028,Total,Mental health need,4,337,1.18694362
202425,Academic year,Local authority,E92000001,England,London,E12000007,210,Southwark,E09000028,Total,New arrival without a school place,14,337,4.15430267
202425,Academic year,Local authority,E92000001,England,London,E12000007,210,Southwark,E09000028,Total,Other including pregnancy/childcare,4,337,1.18694362
202425,Academic year,Local authority,E92000001,England,London,E12000007,210,Southwark,E09000028,Total,Permanent exclusion,4,337,1.18694362
202425,Academic year,Local authority,E92000001,England,London,E12000007,210,Southwark,E09000028,Total,Physical health need,1,337,0.296735905
202425,Academic year,Local authority,E92000001,England,London,E12000007,210,Southwark,E09000028,Total,Setting named on EHC plan,310,337,91.98813056
202425,Academic year,Local authority,E92000001,England,London,E12000007,211,Tower Hamlets,E09000030,Education setting with UKPRN,Total,9,188,4.787234042
202425,Academic year,Local authority,E92000001,England,London,E12000007,211,Tower Hamlets,E09000030,Education setting with URN,Total,155,188,82.44680851
202425,Academic year,Local authority,E92000001,England,London,E12000007,211,Tower Hamlets,E09000030,One on one tuition,Total,19,188,10.10638298
202425,Academic year,Local authority,E92000001,England,London,E12000007,211,Tower Hamlets,E09000030,Other unregistered provider,Total,5,188,2.659574468
202425,Academic year,Local authority,E92000001,England,London,E12000007,211,Tower Hamlets,E09000030,Total,Total,188,188,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,211,Tower Hamlets,E09000030,Total,Mental health need,2,188,1.063829787
202425,Academic year,Local authority,E92000001,England,London,E12000007,211,Tower Hamlets,E09000030,Total,New arrival without a school place,7,188,3.723404255
202425,Academic year,Local authority,E92000001,England,London,E12000007,211,Tower Hamlets,E09000030,Total,Other including pregnancy/childcare,8,188,4.255319148
202425,Academic year,Local authority,E92000001,England,London,E12000007,211,Tower Hamlets,E09000030,Total,Permanent exclusion,1,188,0.531914893
202425,Academic year,Local authority,E92000001,England,London,E12000007,211,Tower Hamlets,E09000030,Total,Pupil in young offender institutes / secure training centres,5,188,2.659574468
202425,Academic year,Local authority,E92000001,England,London,E12000007,211,Tower Hamlets,E09000030,Total,Setting named on EHC plan,165,188,87.76595745
202425,Academic year,Local authority,E92000001,England,London,E12000007,212,Wandsworth,E09000032,Education setting with URN,Total,284,330,86.06060606
202425,Academic year,Local authority,E92000001,England,London,E12000007,212,Wandsworth,E09000032,One on one tuition,Total,39,330,11.81818182
202425,Academic year,Local authority,E92000001,England,London,E12000007,212,Wandsworth,E09000032,Other unregistered provider,Total,7,330,2.121212121
202425,Academic year,Local authority,E92000001,England,London,E12000007,212,Wandsworth,E09000032,Total,Total,330,330,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,212,Wandsworth,E09000032,Total,Mental health need,2,330,0.606060606
202425,Academic year,Local authority,E92000001,England,London,E12000007,212,Wandsworth,E09000032,Total,New arrival without a school place,4,330,1.212121212
202425,Academic year,Local authority,E92000001,England,London,E12000007,212,Wandsworth,E09000032,Total,Other including pregnancy/childcare,50,330,15.15151515
202425,Academic year,Local authority,E92000001,England,London,E12000007,212,Wandsworth,E09000032,Total,Permanent exclusion,2,330,0.606060606
202425,Academic year,Local authority,E92000001,England,London,E12000007,212,Wandsworth,E09000032,Total,Setting named on EHC plan,272,330,82.42424242
202425,Academic year,Local authority,E92000001,England,London,E12000007,213,Westminster,E09000033,Education setting with URN,Total,73,90,81.11111111
202425,Academic year,Local authority,E92000001,England,London,E12000007,213,Westminster,E09000033,One on one tuition,Total,14,90,15.55555556
202425,Academic year,Local authority,E92000001,England,London,E12000007,213,Westminster,E09000033,Other unregistered provider,Total,3,90,3.333333333
202425,Academic year,Local authority,E92000001,England,London,E12000007,213,Westminster,E09000033,Total,Total,90,90,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,213,Westminster,E09000033,Total,Mental health need,2,90,2.222222222
202425,Academic year,Local authority,E92000001,England,London,E12000007,213,Westminster,E09000033,Total,Other including pregnancy/childcare,14,90,15.55555556
202425,Academic year,Local authority,E92000001,England,London,E12000007,213,Westminster,E09000033,Total,Permanent exclusion,1,90,1.111111111
202425,Academic year,Local authority,E92000001,England,London,E12000007,213,Westminster,E09000033,Total,Physical health need,1,90,1.111111111
202425,Academic year,Local authority,E92000001,England,London,E12000007,213,Westminster,E09000033,Total,Setting named on EHC plan,72,90,80
202425,Academic year,Local authority,E92000001,England,London,E12000007,301,Barking and Dagenham,E09000002,Education setting with UKPRN,Total,6,120,5
202425,Academic year,Local authority,E92000001,England,London,E12000007,301,Barking and Dagenham,E09000002,Education setting with URN,Total,71,120,59.16666667
202425,Academic year,Local authority,E92000001,England,London,E12000007,301,Barking and Dagenham,E09000002,One on one tuition,Total,43,120,35.83333333
202425,Academic year,Local authority,E92000001,England,London,E12000007,301,Barking and Dagenham,E09000002,Total,Total,120,120,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,301,Barking and Dagenham,E09000002,Total,Setting named on EHC plan,120,120,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,302,Barnet,E09000003,Education setting with URN,Total,205,205,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,302,Barnet,E09000003,Total,Total,205,205,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,302,Barnet,E09000003,Total,Setting named on EHC plan,205,205,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,303,Bexley,E09000004,Education setting with UKPRN,Total,3,224,1.339285714
202425,Academic year,Local authority,E92000001,England,London,E12000007,303,Bexley,E09000004,Education setting with URN,Total,157,224,70.08928571
202425,Academic year,Local authority,E92000001,England,London,E12000007,303,Bexley,E09000004,One on one tuition,Total,64,224,28.57142857
202425,Academic year,Local authority,E92000001,England,London,E12000007,303,Bexley,E09000004,Total,Total,224,224,100
202425,Academic year,Local authority,E92000001,England,London,E12000007,303,Bexley,E09000004,Total,Mental health need,13,224,5.803571428
202425,Academic year,Local authority,E92000001,England,London,E12000007,303,Bexley,E09000004,Total,New arrival without a school place,5,224,2.232142857
202425,Academic year,Local authority,E92000001,England,London,E12000007,303,Bexley,E09000004,Total,Other including pregnancy/childcare,15,224,6.696428571
202425,Academic year,Local authority,E92000001,England,London,E12000007,303,Bexley,E09000004,Total,Setting named on EHC plan,191,224,85.26785714
